"word","instance","correct"
"disc.n.bnc",61935,FALSE
"play.v.bnc",7317,FALSE
"atmosphere.n.bnc",38488,TRUE
"source.n.bnc",17135,FALSE
"activate.v.bnc",2012206,TRUE
"watch.v.bnc",55803,TRUE
"add.v.bnc",77920,TRUE
"appear.v.bnc",64711,TRUE
"use.v.bnc",2473,TRUE
"disc.n.bnc",18297,TRUE
"watch.v.bnc",21408,TRUE
"win.v.bnc",22834,TRUE
"performance.n.bnc",57445,FALSE
"add.v.bnc",48137,TRUE
"audience.n.bnc",90815,TRUE
"disc.n.bnc",795088,TRUE
"difficulty.n.bnc",69115,TRUE
"party.n.bnc",79619,TRUE
"bank.n.bnc",57997,TRUE
"activate.v.bnc",1850569,FALSE
"atmosphere.n.bnc",13101,TRUE
"judgment.n.bnc",109960,TRUE
"watch.v.bnc",21409,TRUE
"different.a.bnc",50521,TRUE
"hear.v.bnc",36928,TRUE
"produce.v.bnc",18413,TRUE
"difference.n.bnc",114463,TRUE
"add.v.bnc",81742,FALSE
"argument.n.bnc",137821,TRUE
"treat.v.bnc",122120,FALSE
"bank.n.bnc",162815,FALSE
"smell.v.bnc",342281,TRUE
"express.v.bnc",116343,TRUE
"performance.n.bnc",62154,FALSE
"difficulty.n.bnc",44214,TRUE
"lose.v.bnc",13085,FALSE
"arm.n.bnc",65313,FALSE
"write.v.bnc",1699,TRUE
"sort.n.bnc",22060,TRUE
"talk.v.bnc",96502,TRUE
"produce.v.bnc",5519,TRUE
"party.n.bnc",73227,TRUE
"treat.v.bnc",128126,TRUE
"audience.n.bnc",55836,TRUE
"lose.v.bnc",38790,FALSE
"sort.n.bnc",58741,FALSE
"begin.v.bnc",38507,TRUE
"shelter.n.bnc",814489,FALSE
"climb.v.bnc",185969,TRUE
"play.v.bnc",7410,TRUE
"smell.v.bnc",282241,TRUE
"bank.n.bnc",162459,TRUE
"difficulty.n.bnc",69279,TRUE
"express.v.bnc",106557,TRUE
"argument.n.bnc",137479,TRUE
"arm.n.bnc",116261,FALSE
"degree.n.bnc",6003,TRUE
"party.n.bnc",8096,TRUE
"degree.n.bnc",7087,TRUE
"add.v.bnc",50170,FALSE
"lose.v.bnc",39185,TRUE
"climb.v.bnc",153437,TRUE
"interest.n.bnc",36372,TRUE
"source.n.bnc",31790,TRUE
"image.n.bnc",70721,FALSE
"audience.n.bnc",126531,FALSE
"treat.v.bnc",121708,FALSE
"interest.n.bnc",3232,TRUE
"arm.n.bnc",51237,TRUE
"appear.v.bnc",56992,TRUE
"eat.v.bnc",93059,TRUE
"hear.v.bnc",15273,FALSE
"ask.v.bnc",37268,TRUE
"lose.v.bnc",64341,TRUE
"performance.n.bnc",5254,TRUE
"argument.n.bnc",87652,FALSE
"treat.v.bnc",75937,FALSE
"interest.n.bnc",80139,FALSE
"interest.n.bnc",12640,TRUE
"bank.n.bnc",156360,FALSE
"disc.n.bnc",51367,TRUE
"paper.n.bnc",67903,TRUE
"paper.n.bnc",36574,TRUE
"miss.v.bnc",101497,TRUE
"talk.v.bnc",72931,TRUE
"climb.v.bnc",59420,TRUE
"arm.n.bnc",48786,FALSE
"difference.n.bnc",123722,TRUE
"activate.v.bnc",1967270,FALSE
"party.n.bnc",81657,TRUE
"party.n.bnc",67947,TRUE
"remain.v.bnc",28364,TRUE
"climb.v.bnc",24995,TRUE
"shelter.n.bnc",383271,FALSE
"different.a.bnc",2439,TRUE
"solid.a.bnc",94785,FALSE
"disc.n.bnc",221373,FALSE
"shelter.n.bnc",791250,TRUE
"performance.n.bnc",7374,TRUE
"receive.v.bnc",62420,FALSE
"paper.n.bnc",10131,FALSE
"different.a.bnc",20036,TRUE
"plan.n.bnc",59154,FALSE
"arm.n.bnc",15404,TRUE
"different.a.bnc",4198,FALSE
"interest.n.bnc",3562,FALSE
"different.a.bnc",50521,TRUE
"argument.n.bnc",60153,TRUE
"arm.n.bnc",56941,TRUE
"appear.v.bnc",54207,FALSE
"rule.v.bnc",88502,FALSE
"plan.n.bnc",2489,TRUE
"sort.n.bnc",42590,TRUE
"operate.v.bnc",47591,FALSE
"plan.n.bnc",13369,TRUE
"party.n.bnc",71894,TRUE
"ask.v.bnc",16201,TRUE
"expect.v.bnc",74590,TRUE
"ask.v.bnc",5874,FALSE
"simple.a.bnc",5174,FALSE
"disc.n.bnc",677530,FALSE
"produce.v.bnc",35316,TRUE
"ask.v.bnc",15252,TRUE
"provide.v.bnc",14026,TRUE
"play.v.bnc",47784,TRUE
"mean.v.bnc",5835,TRUE
"talk.v.bnc",77241,TRUE
"sort.n.bnc",65313,TRUE
"win.v.bnc",74746,FALSE
"encounter.v.bnc",517749,TRUE
"suspend.v.bnc",250468,FALSE
"arm.n.bnc",46710,TRUE
"party.n.bnc",74238,FALSE
"different.a.bnc",44391,TRUE
"image.n.bnc",66871,TRUE
"paper.n.bnc",69202,TRUE
"ask.v.bnc",36032,TRUE
"paper.n.bnc",120217,TRUE
"arm.n.bnc",48615,TRUE
"degree.n.bnc",56146,TRUE
"note.v.bnc",57381,TRUE
"performance.n.bnc",99656,TRUE
"sort.n.bnc",5176,FALSE
"hot.a.bnc",94763,TRUE
"paper.n.bnc",11687,TRUE
"party.n.bnc",59014,TRUE
"hot.a.bnc",123795,TRUE
"bank.n.bnc",78203,TRUE
"watch.v.bnc",56883,FALSE
"treat.v.bnc",116177,TRUE
"ask.v.bnc",22856,TRUE
"arm.n.bnc",79610,TRUE
"talk.v.bnc",78044,TRUE
"audience.n.bnc",5722,TRUE
"plan.n.bnc",37102,TRUE
"interest.n.bnc",53474,TRUE
"bank.n.bnc",79586,FALSE
"paper.n.bnc",53792,TRUE
"shelter.n.bnc",321855,FALSE
"degree.n.bnc",140129,TRUE
"plan.n.bnc",81933,TRUE
"ask.v.bnc",19726,FALSE
"arm.n.bnc",72881,TRUE
"note.v.bnc",136898,TRUE
"arm.n.bnc",1857,FALSE
"appear.v.bnc",15828,FALSE
"climb.v.bnc",57004,TRUE
"appear.v.bnc",45981,TRUE
"plan.n.bnc",78734,TRUE
"audience.n.bnc",41473,TRUE
"arm.n.bnc",31709,TRUE
"audience.n.bnc",90815,FALSE
"eat.v.bnc",31892,TRUE
"atmosphere.n.bnc",104458,TRUE
"degree.n.bnc",230210,TRUE
"paper.n.bnc",36877,TRUE
"ask.v.bnc",27372,TRUE
"note.v.bnc",60949,TRUE
"play.v.bnc",39251,TRUE
"performance.n.bnc",78952,FALSE
"ask.v.bnc",36032,TRUE
"interest.n.bnc",68925,TRUE
"performance.n.bnc",56794,TRUE
"organization.n.bnc",342115,TRUE
"decide.v.bnc",72666,TRUE
"disc.n.bnc",350066,TRUE
"shelter.n.bnc",522904,TRUE
"watch.v.bnc",41148,TRUE
"disc.n.bnc",462251,TRUE
"performance.n.bnc",56691,TRUE
"party.n.bnc",78205,TRUE
"appear.v.bnc",15362,FALSE
"treat.v.bnc",137588,FALSE
"operate.v.bnc",7154,FALSE
"play.v.bnc",13222,FALSE
"produce.v.bnc",34832,TRUE
"degree.n.bnc",178790,FALSE
"image.n.bnc",85539,TRUE
"shelter.n.bnc",398211,FALSE
"atmosphere.n.bnc",13148,FALSE
"activate.v.bnc",709482,FALSE
"produce.v.bnc",50424,TRUE
"interest.n.bnc",73610,TRUE
"decide.v.bnc",46937,TRUE
"provide.v.bnc",29145,TRUE
"audience.n.bnc",18831,TRUE
"source.n.bnc",2713,TRUE
"provide.v.bnc",44882,TRUE
"interest.n.bnc",3382,TRUE
"interest.n.bnc",13958,TRUE
"interest.n.bnc",62254,TRUE
"appear.v.bnc",5242,TRUE
"miss.v.bnc",87483,FALSE
"shelter.n.bnc",705650,FALSE
"begin.v.bnc",9647,TRUE
"add.v.bnc",58537,TRUE
"mean.v.bnc",15213,TRUE
"eat.v.bnc",3908,TRUE
"add.v.bnc",63659,TRUE
"ask.v.bnc",20473,TRUE
"rule.v.bnc",84622,FALSE
"express.v.bnc",29578,TRUE
"image.n.bnc",39354,FALSE
"wash.v.bnc",154812,FALSE
"watch.v.bnc",42890,TRUE
"eat.v.bnc",94050,TRUE
"degree.n.bnc",73659,FALSE
"audience.n.bnc",88452,FALSE
"performance.n.bnc",26730,TRUE
"difference.n.bnc",54515,FALSE
"wash.v.bnc",316555,TRUE
"ask.v.bnc",29394,TRUE
"simple.a.bnc",14148,TRUE
"performance.n.bnc",56952,TRUE
"suspend.v.bnc",243374,TRUE
"add.v.bnc",14126,TRUE
"appear.v.bnc",64434,TRUE
"judgment.n.bnc",423869,FALSE
"disc.n.bnc",611597,FALSE
"party.n.bnc",81636,TRUE
"play.v.bnc",7975,TRUE
"arm.n.bnc",45790,TRUE
"watch.v.bnc",42196,FALSE
"difference.n.bnc",54242,FALSE
"smell.v.bnc",390872,TRUE
"disc.n.bnc",50606,TRUE
"produce.v.bnc",52811,TRUE
"difference.n.bnc",82492,TRUE
"argument.n.bnc",110549,FALSE
"add.v.bnc",14953,TRUE
"appear.v.bnc",9024,TRUE
"remain.v.bnc",14967,FALSE
"audience.n.bnc",56771,FALSE
"decide.v.bnc",15796,TRUE
"source.n.bnc",52446,TRUE
"disc.n.bnc",294519,TRUE
"climb.v.bnc",23000,TRUE
"climb.v.bnc",59970,FALSE
"party.n.bnc",73227,TRUE
"party.n.bnc",63732,TRUE
"difference.n.bnc",44069,FALSE
"climb.v.bnc",160216,TRUE
"different.a.bnc",6746,TRUE
"argument.n.bnc",94112,TRUE
"miss.v.bnc",43784,TRUE
"activate.v.bnc",1876754,TRUE
"arm.n.bnc",65391,TRUE
"argument.n.bnc",29218,TRUE
"activate.v.bnc",617820,TRUE
"image.n.bnc",3870,TRUE
"add.v.bnc",55767,TRUE
"difference.n.bnc",81189,FALSE
"paper.n.bnc",78782,FALSE
"different.a.bnc",50367,FALSE
"difference.n.bnc",56146,TRUE
"performance.n.bnc",95777,FALSE
"interest.n.bnc",81120,TRUE
"express.v.bnc",68448,TRUE
"watch.v.bnc",46046,TRUE
"bank.n.bnc",166283,TRUE
"bank.n.bnc",80266,TRUE
"atmosphere.n.bnc",198485,TRUE
"party.n.bnc",77800,FALSE
"difference.n.bnc",82483,TRUE
"bank.n.bnc",104991,TRUE
"bank.n.bnc",97138,FALSE
"shelter.n.bnc",365793,TRUE
"remain.v.bnc",57077,FALSE
"eat.v.bnc",28446,TRUE
"argument.n.bnc",43752,TRUE
"arm.n.bnc",50973,TRUE
"argument.n.bnc",8957,TRUE
"organization.n.bnc",9066,TRUE
"treat.v.bnc",124384,TRUE
"different.a.bnc",6746,TRUE
"appear.v.bnc",17320,TRUE
"atmosphere.n.bnc",169122,TRUE
"eat.v.bnc",31546,FALSE
"wash.v.bnc",154727,TRUE
"hot.a.bnc",6786,FALSE
"atmosphere.n.bnc",101019,TRUE
"bank.n.bnc",119198,TRUE
"degree.n.bnc",180326,TRUE
"degree.n.bnc",109003,FALSE
"interest.n.bnc",75762,TRUE
"argument.n.bnc",135892,TRUE
"arm.n.bnc",49269,TRUE
"sort.n.bnc",79424,FALSE
"arm.n.bnc",5894,TRUE
"image.n.bnc",39142,TRUE
"receive.v.bnc",52886,TRUE
"note.v.bnc",163791,TRUE
"activate.v.bnc",2012898,TRUE
"disc.n.bnc",462389,TRUE
"produce.v.bnc",49784,TRUE
"ask.v.bnc",19700,TRUE
"eat.v.bnc",101694,TRUE
"produce.v.bnc",34745,TRUE
"disc.n.bnc",916277,TRUE
"sort.n.bnc",21327,TRUE
"audience.n.bnc",18613,TRUE
"audience.n.bnc",56359,TRUE
"ask.v.bnc",35911,TRUE
"arm.n.bnc",82098,FALSE
"image.n.bnc",66759,FALSE
"organization.n.bnc",368,FALSE
"add.v.bnc",4995,TRUE
"climb.v.bnc",60756,TRUE
"expect.v.bnc",5675,TRUE
"performance.n.bnc",87367,TRUE
"expect.v.bnc",34555,TRUE
"hot.a.bnc",27280,TRUE
"appear.v.bnc",8142,FALSE
"produce.v.bnc",18661,TRUE
"produce.v.bnc",29885,FALSE
"plan.n.bnc",85486,TRUE
"difference.n.bnc",126770,TRUE
"produce.v.bnc",5331,FALSE
"bank.n.bnc",97133,TRUE
"argument.n.bnc",105317,TRUE
"ask.v.bnc",12148,TRUE
"smell.v.bnc",18122,TRUE
"begin.v.bnc",159,TRUE
"bank.n.bnc",103259,TRUE
"atmosphere.n.bnc",232626,TRUE
"party.n.bnc",73500,TRUE
"degree.n.bnc",76462,FALSE
"plan.n.bnc",10232,FALSE
"audience.n.bnc",8045,FALSE
"atmosphere.n.bnc",205933,TRUE
"decide.v.bnc",2219,FALSE
"bank.n.bnc",41729,FALSE
"appear.v.bnc",4902,FALSE
"arm.n.bnc",36750,TRUE
"interest.n.bnc",15872,TRUE
"plan.n.bnc",66029,TRUE
"arm.n.bnc",32360,FALSE
"begin.v.bnc",12372,TRUE
"talk.v.bnc",77020,FALSE
"sort.n.bnc",48137,TRUE
"performance.n.bnc",68015,FALSE
"organization.n.bnc",259139,TRUE
"wash.v.bnc",328124,TRUE
"interest.n.bnc",13412,TRUE
"audience.n.bnc",126481,TRUE
"lose.v.bnc",26740,TRUE
"ask.v.bnc",20609,TRUE
"disc.n.bnc",49463,FALSE
"suspend.v.bnc",90892,TRUE
"interest.n.bnc",7189,TRUE
"win.v.bnc",74848,TRUE
"degree.n.bnc",67525,FALSE
"wash.v.bnc",27899,FALSE
"argument.n.bnc",88332,TRUE
"difference.n.bnc",71462,TRUE
"provide.v.bnc",27070,TRUE
"audience.n.bnc",83205,FALSE
"suspend.v.bnc",9788,TRUE
"degree.n.bnc",123059,FALSE
"sort.n.bnc",15365,TRUE
"judgment.n.bnc",114364,TRUE
"degree.n.bnc",29761,FALSE
"arm.n.bnc",87757,FALSE
"audience.n.bnc",91307,TRUE
"provide.v.bnc",28812,FALSE
"performance.n.bnc",75357,TRUE
"smell.v.bnc",627022,TRUE
"talk.v.bnc",32179,TRUE
"produce.v.bnc",29308,FALSE
"source.n.bnc",9889,FALSE
"add.v.bnc",23430,TRUE
"operate.v.bnc",12917,TRUE
"eat.v.bnc",82157,FALSE
"treat.v.bnc",62448,TRUE
"hot.a.bnc",18289,TRUE
"note.v.bnc",188614,FALSE
"lose.v.bnc",44106,FALSE
"provide.v.bnc",29147,FALSE
"sort.n.bnc",3715,TRUE
"organization.n.bnc",128694,TRUE
"shelter.n.bnc",284238,TRUE
"disc.n.bnc",277988,TRUE
"smell.v.bnc",209197,TRUE
"difference.n.bnc",94532,TRUE
"sort.n.bnc",10002,TRUE
"produce.v.bnc",55006,TRUE
"degree.n.bnc",54852,TRUE
"begin.v.bnc",18483,TRUE
"ask.v.bnc",35911,FALSE
"solid.a.bnc",105366,FALSE
"appear.v.bnc",59359,FALSE
"add.v.bnc",18185,FALSE
"appear.v.bnc",36455,TRUE
"argument.n.bnc",38831,TRUE
"eat.v.bnc",146298,TRUE
"argument.n.bnc",117778,TRUE
"image.n.bnc",66828,TRUE
"difference.n.bnc",123008,TRUE
"sort.n.bnc",38673,TRUE
"operate.v.bnc",14032,TRUE
"appear.v.bnc",58754,TRUE
"audience.n.bnc",55836,TRUE
"produce.v.bnc",13255,TRUE
"different.a.bnc",4643,TRUE
"provide.v.bnc",27681,TRUE
"watch.v.bnc",56883,FALSE
"arm.n.bnc",49576,FALSE
"decide.v.bnc",47133,TRUE
"performance.n.bnc",80824,TRUE
"encounter.v.bnc",660002,FALSE
"sort.n.bnc",79903,FALSE
"disc.n.bnc",895497,TRUE
"provide.v.bnc",35469,TRUE
"bank.n.bnc",97399,FALSE
"atmosphere.n.bnc",205707,FALSE
"judgment.n.bnc",446289,TRUE
"talk.v.bnc",91052,FALSE
"solid.a.bnc",15445,TRUE
"eat.v.bnc",1801,TRUE
"bank.n.bnc",104629,TRUE
"sort.n.bnc",21306,TRUE
"plan.n.bnc",78594,FALSE
"audience.n.bnc",5653,FALSE
"lose.v.bnc",76947,TRUE
"image.n.bnc",55339,TRUE
"smell.v.bnc",291738,FALSE
"degree.n.bnc",62038,FALSE
"sort.n.bnc",58739,TRUE
"decide.v.bnc",26994,TRUE
"expect.v.bnc",35535,TRUE
"sort.n.bnc",70583,TRUE
"performance.n.bnc",86706,TRUE
"add.v.bnc",79408,TRUE
"disc.n.bnc",462246,TRUE
"arm.n.bnc",42653,TRUE
"different.a.bnc",475,TRUE
"remain.v.bnc",9832,TRUE
"important.a.bnc",3609,TRUE
"play.v.bnc",7312,FALSE
"hear.v.bnc",37181,FALSE
"bank.n.bnc",97854,TRUE
"win.v.bnc",63454,FALSE
"add.v.bnc",55767,FALSE
"encounter.v.bnc",701206,FALSE
"plan.n.bnc",13373,TRUE
"expect.v.bnc",29592,TRUE
"paper.n.bnc",92401,FALSE
"ask.v.bnc",20558,TRUE
"bank.n.bnc",162812,TRUE
"plan.n.bnc",9626,FALSE
"appear.v.bnc",8956,TRUE
"performance.n.bnc",67439,TRUE
"treat.v.bnc",128126,TRUE
"climb.v.bnc",21853,TRUE
"treat.v.bnc",122122,TRUE
"note.v.bnc",8338,TRUE
"receive.v.bnc",52545,TRUE
"atmosphere.n.bnc",157294,TRUE
"produce.v.bnc",51059,FALSE
"interest.n.bnc",18293,FALSE
"arm.n.bnc",77728,TRUE
"bank.n.bnc",107846,FALSE
"watch.v.bnc",16923,TRUE
"rule.v.bnc",73292,TRUE
"party.n.bnc",81621,TRUE
"treat.v.bnc",140538,TRUE
"difference.n.bnc",43716,TRUE
"expect.v.bnc",72830,FALSE
"climb.v.bnc",165115,TRUE
"watch.v.bnc",35982,TRUE
"difference.n.bnc",52611,TRUE
"ask.v.bnc",2236,TRUE
"image.n.bnc",10481,FALSE
"arm.n.bnc",49579,TRUE
"judgment.n.bnc",443702,TRUE
"talk.v.bnc",81060,TRUE
"add.v.bnc",14608,TRUE
"rule.v.bnc",77712,FALSE
"climb.v.bnc",24995,TRUE
"organization.n.bnc",29491,TRUE
"argument.n.bnc",88308,TRUE
"atmosphere.n.bnc",102661,TRUE
"activate.v.bnc",2011552,FALSE
"treat.v.bnc",4072,TRUE
"ask.v.bnc",19388,FALSE
"disc.n.bnc",115505,TRUE
"paper.n.bnc",96163,TRUE
"bank.n.bnc",118926,TRUE
"bank.n.bnc",145332,TRUE
"encounter.v.bnc",757693,TRUE
"audience.n.bnc",90798,TRUE
"climb.v.bnc",292735,TRUE
"hear.v.bnc",13924,TRUE
"source.n.bnc",29703,FALSE
"solid.a.bnc",61512,TRUE
"source.n.bnc",1907,FALSE
"expect.v.bnc",36918,FALSE
"judgment.n.bnc",448445,TRUE
"express.v.bnc",142569,TRUE
"ask.v.bnc",17909,TRUE
"shelter.n.bnc",847049,FALSE
"degree.n.bnc",97460,TRUE
"organization.n.bnc",343385,FALSE
"bank.n.bnc",97123,FALSE
"use.v.bnc",2261,TRUE
"plan.n.bnc",86036,FALSE
"shelter.n.bnc",389948,TRUE
"express.v.bnc",117468,TRUE
"appear.v.bnc",57497,TRUE
"encounter.v.bnc",579940,FALSE
"begin.v.bnc",9577,TRUE
"shelter.n.bnc",758984,FALSE
"activate.v.bnc",1276219,TRUE
"difference.n.bnc",44924,FALSE
"lose.v.bnc",20518,TRUE
"judgment.n.bnc",98647,TRUE
"atmosphere.n.bnc",187713,TRUE
"party.n.bnc",39241,FALSE
"difficulty.n.bnc",49137,FALSE
"suspend.v.bnc",100903,FALSE
"smell.v.bnc",375514,FALSE
"interest.n.bnc",13339,FALSE
"add.v.bnc",44069,TRUE
"operate.v.bnc",27080,TRUE
"watch.v.bnc",45370,TRUE
"remain.v.bnc",2955,TRUE
"judgment.n.bnc",247798,TRUE
"arm.n.bnc",49576,TRUE
"difficulty.n.bnc",3400,FALSE
"audience.n.bnc",132491,TRUE
"difference.n.bnc",44699,TRUE
"performance.n.bnc",8629,TRUE
"expect.v.bnc",72163,TRUE
"solid.a.bnc",136621,TRUE
"begin.v.bnc",11952,TRUE
"party.n.bnc",77791,TRUE
"image.n.bnc",10481,TRUE
"paper.n.bnc",36040,TRUE
"lose.v.bnc",58455,FALSE
"audience.n.bnc",56080,FALSE
"add.v.bnc",7372,TRUE
"difference.n.bnc",5348,TRUE
"activate.v.bnc",1210816,TRUE
"appear.v.bnc",59361,TRUE
"ask.v.bnc",35513,TRUE
"difference.n.bnc",122868,TRUE
"suspend.v.bnc",457783,TRUE
"encounter.v.bnc",365716,TRUE
"mean.v.bnc",8934,TRUE
"argument.n.bnc",68736,TRUE
"shelter.n.bnc",161491,TRUE
"disc.n.bnc",140851,TRUE
"bank.n.bnc",26904,FALSE
"argument.n.bnc",9513,TRUE
"simple.a.bnc",9391,TRUE
"expect.v.bnc",19378,TRUE
"begin.v.bnc",42948,FALSE
"provide.v.bnc",15009,TRUE
"difference.n.bnc",47417,TRUE
"audience.n.bnc",100485,TRUE
"audience.n.bnc",105542,TRUE
"climb.v.bnc",155178,TRUE
"disc.n.bnc",555135,FALSE
"argument.n.bnc",114486,TRUE
"talk.v.bnc",19483,FALSE
"audience.n.bnc",91304,FALSE
"audience.n.bnc",56621,TRUE
"paper.n.bnc",106525,FALSE
"party.n.bnc",8097,TRUE
"treat.v.bnc",74385,FALSE
"shelter.n.bnc",365793,TRUE
"arm.n.bnc",50588,TRUE
"argument.n.bnc",101214,FALSE
"eat.v.bnc",15033,TRUE
"produce.v.bnc",56813,FALSE
"ask.v.bnc",2801,TRUE
"produce.v.bnc",65781,TRUE
"paper.n.bnc",11223,TRUE
"talk.v.bnc",47722,TRUE
"difference.n.bnc",126083,FALSE
"expect.v.bnc",16301,FALSE
"activate.v.bnc",1201521,TRUE
"audience.n.bnc",82642,TRUE
"hot.a.bnc",84327,FALSE
"add.v.bnc",39356,TRUE
"activate.v.bnc",1878690,TRUE
"play.v.bnc",3671,TRUE
"solid.a.bnc",51347,TRUE
"audience.n.bnc",96955,TRUE
"mean.v.bnc",5835,FALSE
"encounter.v.bnc",435388,TRUE
"use.v.bnc",3826,FALSE
"decide.v.bnc",40499,FALSE
"atmosphere.n.bnc",237226,TRUE
"appear.v.bnc",56730,FALSE
"simple.a.bnc",3899,TRUE
"use.v.bnc",3023,TRUE
"express.v.bnc",94060,TRUE
"encounter.v.bnc",296863,TRUE
"audience.n.bnc",121438,TRUE
"argument.n.bnc",136021,FALSE
"paper.n.bnc",96137,TRUE
"performance.n.bnc",61158,TRUE
"provide.v.bnc",4690,TRUE
"miss.v.bnc",95627,TRUE
"audience.n.bnc",104517,TRUE
"lose.v.bnc",26740,TRUE
"different.a.bnc",50712,FALSE
"provide.v.bnc",39482,TRUE
